COVERED_EVENT_CODE,FAILURE_DESCRIPTIVE_TEXT,CUSTOMER_CASE_NBR,NAME,CREATED_DATE
MLFUNC,No longer lights,108000000000.0,Sprint,24-JUN-17 12.09.17.063000000 AM
CRCKSCRN,cracked screen,113259712.0,Sprint,08-MAY-17 08.08.10.000000000 PM
LOST,I got lost on the way home,113281530.0,Sprint,09-JUN-17 03.54.09.256000000 AM
LOST,i lost my phone yesterday,108000000000.0,Sprint,22-MAY-17 11.44.44.433000000 PM
LQDDMG,Phone fell out of my pocket while I was in restroom stall into the toilet. Phone was a slight crack and of course got wet,106000000000.0,Sprint,24-JUN-17 01.15.25.595000000 AM
CRCKSCRN,My dog got off it's leash and I ran to get him and my phone dropped.,105000000000.0,Sprint,06-MAY-17 03.49.52.824000000 PM
LOST,Lost phone,101000000000.0,Sprint,07-JUN-17 05.33.50.199000000 PM
LOST,Had it about 6:45 pm drove my jeep into town now its gone.,104000000000.0,Sprint,08-JUN-17 01.49.39.060000000 AM
CRCKSCRN,Phone was dropped and screen is shattered,102000000000.0,Sprint,04-MAY-17 08.52.35.064000000 PM
LOST,lost it,106000000000.0,Sprint,08-JUN-17 09.15.14.740000000 PM
LOST,i lost my cell phone in the bar,107000000000.0,Sprint,19-MAY-17 02.52.06.665000000 PM
CRCKSCRN,screen was shattered,113264022.0,Sprint,09-MAY-17 05.24.48.000000000 PM
CRCKSCRN,My son had a meltdown; he is Autistic. He grabbed my phone and slammed it on the bathroom floor. The entire screen is shattered,108000000000.0,Sprint,04-MAY-17 07.48.05.033000000 PM
LOST,I lost my phone in the parking lot,105000000000.0,Sprint,22-JUN-17 11.11.56.871000000 PM
MLFUNC,Will not charge and keep turning off,100000000000.0,Sprint,05-MAY-17 01.39.38.759000000 AM
CRCKSCRN,"Phone has been dropped, the screen developed a crack about 2 months ago, recently the screen has developed a small blank line going from the top down on the right side.",103000000000.0,Sprint,09-JUN-17 06.52.29.403000000 AM
CRCKSCRN,I dropped my phone on the floor and the screen cracked.,100000000000.0,Sprint,18-APR-17 07.20.39.620000000 PM
CRCKSCRN,The phone was drooped mutiple times.,105000000000.0,Sprint,08-JUN-17 12.36.53.640000000 PM
MLFUNC,The screen went blank and it just stopped working,112340531.0,Sprint,23-MAY-17 12.43.45.262000000 AM
CRCKSCRN,Phone was on a table next to a lamp and the lamp got knocked over and landed on the phone,106000000000.0,Sprint,22-MAY-17 10.25.23.663000000 PM
LOST,"Left at gas station counter, went back to retrieve it and it was gone",109000000000.0,Sprint,06-JUN-17 02.20.08.424000000 AM
MLFUNC,I think it's because of being in the car long periods at a time. I have it in a outto box and it never feel in water,101000000000.0,Sprint,12-JUN-17 07.24.57.821000000 PM
CRCKSCRN,It dropped and cracked.,102000000000.0,Sprint,08-JUN-17 02.10.04.954000000 PM
MLFUNC,Phone is shutting of itself. Corporate store try to repair 5 time stated it's a software issue they can not fix,104000000000.0,Sprint,05-MAY-17 10.55.16.033000000 PM
UNRECOV,Lost out of state,107000000000.0,Sprint,29-MAY-18 03.54.26.347000000 AM
UNRECOV,Fell in the sea,101000000000.0,Sprint,10-JUN-18 02.12.39.370000000 AM
OTHER,Catastrophic damage to phone screen was sustained during a military ceremony.,102000000000.0,Sprint,06-JUN-17 01.38.49.665000000 AM
CRCKSCRN,"Phone dropped in 2015 and the camera was damaged at that time. This past month, however, it has started flipping back and forth between applications, then two weeks ago the functionality of the bottom third of the screen stopped working, and yesterday, the screen went blank, although the phone is still on (I can change volume and can hear texts coming in)",109000000000.0,Sprint,06-JUN-17 12.51.58.797000000 AM
LOST,was in the cinema and my phone lost when i was paying,102000000000.0,Sprint,23-JUN-17 10.09.47.697000000 PM
OTHER,someone stomped on my phone and threw it on concrete,112677006.0,Sprint,07-JUN-17 11.42.57.998000000 PM
LQDDMG,I was taking a soda and unwittngly pouring drink on my cell phone,112374687.0,Sprint,20-APR-17 02.05.43.736000000 AM
LOST,phone lost,104000000000.0,Sprint,22-JUN-17 10.52.19.866000000 PM
LQDDMG,Water,113012514.0,Sprint,30-MAR-17 01.00.45.000000000 AM
CRCKSCRN,"Fell off table, cracking screen.",106000000000.0,Sprint,12-JUN-17 08.32.00.283000000 PM
STOLEN,my phone was stolen out of my car,113242789.0,Sprint,05-MAY-17 05.17.39.000000000 PM
LOST,Lost my cell phone,112843196.0,Sprint,15-MAY-17 10.34.13.938000000 PM
CRCKSCRN,fell out of my purse and cracked screen,104000000000.0,Sprint,07-MAY-17 01.05.02.972000000 AM
UNRECOV,"It was taken from me, and was told I could not have it back",103000000000.0,Sprint,22-MAY-18 09.48.07.227000000 PM
LOST,Lost it on my way home yesterday morning,104000000000.0,Sprint,16-MAY-17 02.20.33.801000000 PM
CRCKSCRN,"the actua screen itself isnt cracked physically, but the lcd screen has lines going through it and it effects the color and picture. no physical damage to the phone",112904237.0,Sprint,15-MAR-17 06.01.19.000000000 PM
LQDDMG,damage,104000000000.0,Sprint,16-MAY-17 11.24.19.516000000 AM
LOST,travel/vacation/airport/hotel/taxi,108000000000.0,Sprint,05-MAY-17 07.13.46.460000000 PM
LOST,I have lost my phone.,109000000000.0,Sprint,18-APR-17 03.44.35.316000000 PM
LOST,Lost my phone at train.,102000000000.0,Sprint,23-JUN-17 01.16.32.044000000 AM
LOST,hi hello,109000000000.0,Sprint,07-JUN-17 05.05.52.770000000 AM
LOST,I laid it somewhere that day. Retraced my steps and still couldn't find it.,106000000000.0,Sprint,08-JUN-17 02.41.24.846000000 AM
UNRECOV,"I dropped my phone someone picked it up. It was last located in Joliet and they wouldn't answer the phone, return my calls, and then turned the phone off.",111605516.0,Sprint,23-MAY-17 01.55.14.705000000 AM
LOST,i lost my cel on the play stadium,105000000000.0,Sprint,23-JUN-17 10.16.07.171000000 PM
OTHER,I ran over my phone on accident. It is now crushed.,101000000000.0,Sprint,18-APR-17 10.10.58.927000000 PM
LOST,I Lost my cellphone on the way home,108000000000.0,Sprint,23-JUN-17 10.15.50.549000000 PM
LOST,My phone was lost in the park,101000000000.0,Sprint,08-JUN-17 01.56.15.540000000 PM
CRCKSCRN,Dropped phone in parking lot,101000000000.0,Sprint,18-MAY-17 03.46.30.769000000 PM
LQDDMG,Was exposed to water. Not submerged.,107000000000.0,Sprint,06-JUN-17 03.36.54.306000000 PM
LOST,I lost myCell phone on the way to the train,102000000000.0,Sprint,22-JUN-17 11.37.39.250000000 PM
LOST,lost,111258383.0,Sprint,12-JUN-17 08.50.14.681000000 PM
LOST,Dropped it in the train track,107000000000.0,Sprint,23-JUN-17 11.57.03.561000000 PM
LOST,The phone is gone. Lost in a store? Lost in a parking lot? Cannot call it either.,106000000000.0,Sprint,07-JUN-17 08.58.43.614000000 PM
CRCKSCRN,"Phone fell off bed, cracked on floor, right top of phone",104000000000.0,Sprint,14-APR-17 10.57.45.934000000 PM
UNRECOV,i lost my cellphone yesterday i don't remember yet where i lost my phone but i lost please i want to replacement to devices,108000000000.0,Sprint,23-JUN-17 09.42.18.681000000 PM
LOST,yesterday night i lost my cell phone device as i was leaving the gym and did not realize till late when i got home and i tried looking for it but did not have any luck on finding it at all up to now it is lost,109000000000.0,Sprint,23-JUN-17 11.08.25.430000000 PM
UNRECOV,> unrecoverable,105000000000.0,Sprint,26-JUN-18 09.10.25.748000000 PM
CRCKSCRN,Cellular data doesn't work,108000000000.0,Sprint,22-MAY-17 09.26.02.373000000 PM
LOST,I do not know where he stayed,108000000000.0,Sprint,23-MAY-17 02.25.29.470000000 PM
LQDDMG,liquid damage,105000000000.0,Sprint,23-APR-17 01.27.48.707000000 AM
LOST,I left my phone in a bar. When I went back it was gone.,101000000000.0,Sprint,06-JUN-17 02.22.34.273000000 AM
LOST,i lost my cell phone in the park,105000000000.0,Sprint,24-JUN-17 12.14.25.333000000 AM
LQDDMG,Dropped phone on side of pool and then landed in the water.,104000000000.0,Sprint,19-APR-17 03.40.02.847000000 PM
CRCKSCRN,"The phone was dropped, cracking the screen. Pieces chip off easily, but the phone continues to work.",110000000000.0,Sprint,19-MAY-17 12.34.17.961000000 AM
CRCKSCRN,dropped phone,112110611.0,Sprint,15-APR-17 04.29.37.746000000 PM
MLFUNC,Tried to unlock phone but it was acting dead. Tried to charge but it says it was at 86%. Phone would not charge anymore and would not turn on.,107000000000.0,Sprint,17-APR-17 09.26.01.024000000 PM
STOLEN,stolen,112911136.0,Sprint,06-JUN-17 10.20.12.752000000 PM
UNRECOV,My phone went through a Zero Riding Mower. Did not make it out.,104000000000.0,Sprint,24-JUN-18 05.38.03.245000000 AM
LQDDMG,The phone was splashed at the pool,106000000000.0,Sprint,06-JUN-17 08.30.09.377000000 PM
UNRECOV,Dropped in lake while fishing. Phone with otter box case.,103000000000.0,Sprint,25-MAY-18 03.21.20.973000000 PM
CRCKSCRN,My daughter took the tempered glass off of her phone and dropped it the next day and the screen is shattered,108000000000.0,Sprint,17-APR-17 11.45.31.407000000 PM
STOLEN,Its stolen,105000000000.0,Sprint,05-MAY-17 03.39.03.321000000 AM
STOLEN,My phone has been stolen in the park,108000000000.0,Sprint,16-MAY-17 07.14.41.510000000 PM
LQDDMG,Screen cracked in mosh pit and fell in the water,105000000000.0,Sprint,09-MAY-17 02.37.37.863000000 PM
LQDDMG,I was getting out of the car and it accidentally fell on the ground,105000000000.0,Sprint,24-APR-17 06.13.10.555000000 PM
LOST,I drop lost it in the lake,102000000000.0,Sprint,09-JUN-17 02.27.16.006000000 AM
CRCKSCRN,"Fell out of pocket, landing face down. Screen broke.",107000000000.0,Sprint,18-APR-17 02.52.07.868000000 AM
OTHER,Was smashed while in pocket. Flashes light but no picture or sound from device. Had a case and screen cover.,113058110.0,Sprint,22-JUN-17 10.22.39.520000000 PM
MLFUNC,i having trouble making or receiving calls,106000000000.0,Sprint,12-JUN-17 02.23.44.166000000 PM
OTHER,It's just been dropped. Not charging properly and cracked screen,100000000000.0,Sprint,19-APR-17 08.06.06.235000000 PM
LQDDMG,liquid damage,106000000000.0,Sprint,08-JUN-17 09.30.37.194000000 PM
UNRECOV,Fell in ocean,106000000000.0,Sprint,25-JUN-18 01.17.13.851000000 AM
LOST,Lost,107000000000.0,Sprint,06-JUN-17 06.21.34.036000000 PM
MLFUNC,Device will not hold a charge for very long and device runs hot during use.,109000000000.0,Sprint,08-JUN-17 03.20.43.959000000 PM
CRCKSCRN,"I have been having problems with the speakers, people hearing me during phone calls, face time especially, since the day I got this phone. Secondly, I woke up one morning with a smashed screen.",110000000000.0,Sprint,18-MAY-17 07.39.22.817000000 PM
LOST,lost in iPhone 7 Plus (PRODUCT) RED bus,109000000000.0,Sprint,04-MAY-17 03.16.13.493000000 PM
LOST,I LOST MY PHONE IN THE PARKING LOT WHEN I WAS PUTTING MY BAGS INTO MY CAR,102000000000.0,Sprint,09-MAY-17 01.45.10.967000000 AM
CRCKSCRN,phone fell from waist height. had case and screen protector on phone.,100000000000.0,Sprint,15-APR-17 11.15.51.051000000 PM
LQDDMG,Water spilled on the phone,106000000000.0,Sprint,24-JUN-17 01.34.12.361000000 AM
LOST,My phone lost device,103000000000.0,Sprint,16-MAY-17 07.45.00.745000000 PM
CRCKSCRN,The phone was in my pocket and I fell down breaking my foot and my phone.,109000000000.0,Sprint,18-APR-17 09.26.49.213000000 PM
UNRECOV,We went swimming out on the lake and the phone got dropped into the lake.,108000000000.0,Sprint,29-MAY-18 11.34.01.939000000 PM
STOLEN,I was working and I left my phone and jacket at a table and when I came back both of my belongings were gone.,103000000000.0,Sprint,08-JUN-17 11.55.00.520000000 PM
CRCKSCRN,Phone fell and screen cracked,108000000000.0,Sprint,18-APR-17 04.52.01.767000000 PM
CRCKSCRN,I dropped it today?,106000000000.0,Sprint,04-MAY-17 12.52.07.402000000 AM
MLFUNC,"Sprint claims an internal issue with the phone but cannot diagnose the problem Having connectivity issues, problems receiving calls, other caller cannot hear me, using data when connected to wifi connection",106000000000.0,Sprint,19-APR-17 10.43.14.013000000 PM
LOST,i lost my cel on the play stadium,110000000000.0,Sprint,24-JUN-17 02.06.02.597000000 AM
CRCKSCRN,The same day I purchase this phone for my husband is the same day he drop something on it and it shattered the screen.,110000000000.0,Sprint,17-APR-17 05.55.52.318000000 PM
CRCKSCRN,My phone slipped out my pocket,104000000000.0,Sprint,19-APR-17 05.48.24.221000000 AM
LOST,I think i lost my phone when i was walking boo my dog.,101000000000.0,Sprint,23-JUN-17 10.08.38.699000000 PM
CRCKSCRN,the phone fell out of my pocket and onto the floor on the screen and damaged the screen and caused the entire phone to malfuction.,104000000000.0,Sprint,07-JUN-17 07.27.04.525000000 PM
UNRECOV,I was fishing and I dropped it in the ocean,102000000000.0,Sprint,17-JUN-18 02.23.32.405000000 PM
LQDDMG,I was looking in a dishwasher and phone slipped out of my front shirt pocket and into residue water in dishwasher for a split second.,103000000000.0,Sprint,18-MAY-17 02.28.32.597000000 AM
LOST,i lost my device,104000000000.0,Sprint,07-JUN-17 07.09.35.904000000 PM
UNRECOV,Dropped in a river,105000000000.0,Sprint,19-JUN-18 10.38.17.138000000 PM
OTHER,phone fell on screen,113241397.0,Sprint,05-MAY-17 02.21.14.000000000 PM
CRCKSCRN,Dropped it,111791104.0,Sprint,17-MAY-17 09.50.01.457000000 PM
CRCKSCRN,"phone is bent, screen cracked and missing pieces.",110000000000.0,Sprint,06-JUN-17 05.54.24.988000000 PM
UNRECOV,Left phone in public bathroom went back and was no longer there,107000000000.0,Sprint,26-JUN-18 12.31.13.808000000 AM
LOST,it lost in the mall,102000000000.0,Sprint,22-JUN-17 09.33.48.143000000 PM
CRCKSCRN,The screen is shattered and doesn't turn on,108000000000.0,Sprint,16-MAY-17 10.54.02.017000000 PM
CRCKSCRN,"I lost my phone and a man found it but when it was returned the screen didn't work. The buttons don't work, it appears as if my phone has been run over or something. But there is hardly any physical damage on the phone it self",103000000000.0,Sprint,15-MAY-17 10.22.08.659000000 PM
CRCKSCRN,screen shattered,110000000000.0,Sprint,17-MAY-17 12.07.04.257000000 AM
LOST,i have lost the phone at the park today,103000000000.0,Sprint,08-JUN-17 02.33.07.653000000 AM
CRCKSCRN,I dropped it and even though it had an otter box case the screen cracked,106000000000.0,Sprint,23-JUN-17 10.38.29.574000000 PM
CRCKSCRN,fell,103000000000.0,Sprint,18-APR-17 09.44.36.236000000 PM
LOST,lost it,112724249.0,Sprint,18-APR-17 07.20.03.580000000 PM
OTHER,Fell out of truck cracked screen causing bluriness,104000000000.0,Sprint,23-JUN-17 09.58.20.931000000 PM
CRCKSCRN,Was sitting on table and I picked it up moved it to the other side and it just cracked all over,102000000000.0,Sprint,05-MAY-17 12.10.14.260000000 AM
CRCKSCRN,screen cracked,108000000000.0,Sprint,06-MAY-17 01.26.45.486000000 AM
LOST,my phone got lost,105000000000.0,Sprint,23-JUN-17 11.11.51.182000000 PM
LOST,i lost my phone in the mall,109000000000.0,Sprint,17-MAY-17 01.36.09.075000000 AM
LQDDMG,liquid damage,103000000000.0,Sprint,06-MAY-17 10.54.43.572000000 PM
CRCKSCRN,Dropped phone,107000000000.0,Sprint,10-JUN-17 09.45.51.644000000 PM
OTHER,The phone was thrown from my hand due to an accident on the work site,108000000000.0,Sprint,18-APR-17 06.56.59.750000000 PM
LOST,I lost my phone,104000000000.0,Sprint,23-JUN-17 09.54.59.272000000 PM
MLFUNC,Unable to touch the screen after a while to make an important call it doesn't want to go through at all. Unresponsive.,101000000000.0,Sprint,15-APR-17 07.34.11.331000000 PM
LQDDMG,"The phone was in my pocket when I jumped in the pool, forgetting that it was there. I was in the pool for a few minutes before realizing and removing it from the water.",109000000000.0,Sprint,11-JUN-17 06.42.35.673000000 PM
UNRECOV,Lost as sea,104000000000.0,Sprint,30-MAY-18 03.30.54.652000000 PM
UNRECOV,DROPPED IN RIVER,109000000000.0,Sprint,22-JUN-18 04.59.49.241000000 PM
LQDDMG,Mistakenly left in pants pocket and washed pants in washing machine.,109000000000.0,Sprint,05-MAY-17 11.43.14.284000000 PM
CRCKSCRN,I woke up this morning to find my phone uncharged. I have tried multiple chargers and confirmed that the phone no longer charges.,102000000000.0,Sprint,18-MAY-17 02.08.51.159000000 PM
STOLEN,My phone was stolan when it comes to my work,105000000000.0,Sprint,24-JUN-17 02.37.58.037000000 AM
LOST,lost it,110995977.0,Sprint,22-JUN-17 11.35.01.653000000 PM
MLFUNC,IOS will not restore,101000000000.0,Sprint,23-MAY-17 12.55.52.463000000 PM
CRCKSCRN,"Dropped device, then device started displaying black screen. Will turn on randomly.",102000000000.0,Sprint,16-MAY-17 12.28.10.900000000 AM
CRCKSCRN,phone fell from table.,112720298.0,Sprint,20-FEB-17 08.00.15.000000000 PM
UNRECOV,it fell into a river.,106000000000.0,Sprint,19-JUN-18 04.20.26.176000000 PM
CRCKSCRN,My phone fell of the window 2nd floor.,109000000000.0,Sprint,08-JUN-17 11.33.02.026000000 PM
CRCKSCRN,Fell out of locker at work,106000000000.0,Sprint,04-MAY-17 12.40.56.058000000 AM
CRCKSCRN,my son was in the kitchen doing something he accidantly dropped his phone and the screen cracked and the screen is like blinking and blurry,105000000000.0,Sprint,09-JUN-17 05.45.46.886000000 PM
CRCKSCRN,DROPPED CRACKED,102000000000.0,Sprint,11-JUN-17 03.29.54.173000000 PM
OTHER,"An object in my pocket cracked the touch sensitive home button, now Touch ID and the button do not function.",109000000000.0,Sprint,16-APR-17 05.10.57.596000000 PM
CRCKSCRN,I dropped my phone screen cracked...touch screen was working but suddenly stopped,112899876.0,Sprint,06-JUN-17 06.14.45.741000000 PM
LQDDMG,My device has liquid damage,108000000000.0,Sprint,23-MAY-17 02.31.15.753000000 PM
STOLEN,I don't know where I left it,100000000000.0,Sprint,04-MAY-17 04.15.52.056000000 AM
CRCKSCRN,I dropped my phone and it cracked and now I speakers r hard to hear out of,107000000000.0,Sprint,06-MAY-17 10.47.43.015000000 PM
LOST,Lost my phone in the buss,107000000000.0,Sprint,16-MAY-17 07.56.31.597000000 PM
CRCKSCRN,Dropped tablet,102000000000.0,Sprint,30-MAR-17 06.08.50.068000000 PM
LOST,lost in store,110256676.0,Sprint,18-APR-17 02.22.46.224000000 PM
CRCKSCRN,Shatterd front abd back while working on car,110774478.0,Sprint,15-APR-17 05.37.30.381000000 PM
CRCKSCRN,fell less than a foot on carpet and cracked...,112875740.0,Sprint,12-MAR-17 10.15.58.000000000 AM
CRCKSCRN,"Was on a phone call when the screen started going crazy, flickering with it running up and down the screen. there is a black spot on the top right of screen but that has been there for over a month with no problems and this is exactly what happened to two other samsung phones i had in the past that did not have any black spots.",106000000000.0,Sprint,10-JUN-17 05.37.49.519000000 PM
LQDDMG,Dropped phone on the street. Screen cracked and it got damaged by water.,100000000000.0,Sprint,06-JUN-17 02.28.39.758000000 AM
LOST,I was shopping and lent the cell to my son and I lost it,104000000000.0,Sprint,23-JUN-17 11.05.02.632000000 PM
LOST,lost it,101000000000.0,Sprint,07-JUN-17 11.25.53.695000000 PM
STOLEN,Had my phone in my purse at the store and when I went to grab something someone took my phone and some other little items from my purse and haven't located them,102000000000.0,Sprint,09-MAY-17 03.21.13.464000000 AM
CRCKSCRN,Won't charge,107000000000.0,Sprint,28-MAR-17 05.39.00.701000000 PM
CRCKSCRN,Was working construction and a heavy piece of equipment cracked the screen when the phone was in my pocket and the whole screen stopped working. Won't turn on.,107000000000.0,Sprint,16-MAY-17 07.11.13.578000000 PM
UNRECOV,I was at a cookout and when I was leaving i didn't notice it had fell off my purse and when I went back to look for it we found it outside and someone has ran over it with car,108000000000.0,Sprint,27-MAY-18 12.38.13.888000000 AM
UNRECOV,Was fishing and phone fell in river. I know where the phone is but cant get to it cause its in the river.,109000000000.0,Sprint,20-JUN-18 03.46.04.329000000 PM
LOST,i got lost in they pool,102000000000.0,Sprint,17-MAY-17 02.24.41.824000000 AM
CRCKSCRN,i dropped the phone and the screen cracked.,113290624.0,Sprint,15-MAY-17 04.13.05.000000000 PM
LOST,lost my phone in the park,113343783.0,Sprint,23-JUN-17 10.00.25.371000000 PM
CRCKSCRN,Was dropped onto concrete,101000000000.0,Sprint,15-APR-17 11.32.06.623000000 AM
CRCKSCRN,"dropped phone while chasing daughter, it caused many cracked to screen, low battery and when the battery was completely drained I went to charge and it just keeps turning on to the while apple screen and then turning off. I believe there was a couple times it got to the home screen and it keeps saying 6% battery, this happens overtime i put it on the charger. The few times the home screen was displayed it did not stay on for more than a few seconds so i couldn't check any apps.",103000000000.0,Sprint,17-MAY-17 01.05.15.602000000 PM
CRCKSCRN,phone was dropped and the screen cracked,112811798.0,Sprint,03-MAR-17 03.47.12.000000000 PM
OTHER,Phone was dropped from an elevated area onto concrete,106000000000.0,Sprint,18-APR-17 05.26.26.751000000 PM
MLFUNC,"I was jusing the phone and the screen went black. it will charge because I can feel it vibrate when charged or try to power up, but I cannot do anything with it because the screen is black",108000000000.0,Sprint,18-MAY-17 06.35.38.133000000 PM
LOST,lost phone,106000000000.0,Sprint,06-JUN-17 07.19.50.702000000 PM
STOLEN,Was Assaulted On my way to Work,102000000000.0,Sprint,17-MAY-17 04.07.55.997000000 AM
STOLEN,My iPhone stolen in the park my baby,105000000000.0,Sprint,23-JUN-17 09.39.42.145000000 PM
LOST,The phone was lost and was not able to be found,110000000000.0,Sprint,07-JUN-17 09.43.03.855000000 PM
CRCKSCRN,dropped my phone and the screen cracked,113258918.0,Sprint,08-MAY-17 06.39.20.000000000 PM
LOST,My cel was lost on the bus,108000000000.0,Sprint,18-MAY-17 07.29.11.453000000 PM
LOST,Was at the mall and set phone on bench beside me stood up and walked away gone less then 5 mins and phone gone. Mall security said nothing turned in.,112635440.0,Sprint,06-JUN-17 01.59.44.076000000 AM
UNRECOV,Fell in the ocean while I was in vacation,103000000000.0,Sprint,20-JUN-18 10.32.39.297000000 PM
CRCKSCRN,My son dropped it out of a car window,104000000000.0,Sprint,17-APR-17 09.20.23.236000000 PM
LOST,Lost,102000000000.0,Sprint,23-MAY-17 01.12.51.545000000 PM
LOST,My phone was lost on the train,102000000000.0,Sprint,08-MAY-17 05.36.13.130000000 PM
UNRECOV,My ex girlfriend has ny phone and she blocjed me on everything so i cannot retrieve it i will reported stolen assuming her selling it and its behind in payment,107000000000.0,Sprint,20-JUN-18 12.35.09.616000000 AM
LOST,lost,109000000000.0,Sprint,09-JUN-17 04.43.50.605000000 PM
CRCKSCRN,was in pocket and went to pull it out and it dropped. Cracked the screen.,103000000000.0,Sprint,18-MAY-17 07.52.47.952000000 PM
CRCKSCRN,Phone dropped,107000000000.0,Sprint,18-MAY-17 02.54.38.782000000 PM
CRCKSCRN,dropped onto porcelain tile floor.,113300718.0,Sprint,17-MAY-17 01.01.26.000000000 PM
MLFUNC,"will not move past screens, cuts off on its own, search engines delay 10- 15 minutes, a po a shut down on their own while using",113319843.0,Sprint,21-MAY-17 07.19.06.000000000 AM
CRCKSCRN,"Screen damaged, does not cut on",104000000000.0,Sprint,24-JUN-17 01.47.12.329000000 AM
UNRECOV,Fell in the river,100000000000.0,Sprint,05-JUN-18 02.17.22.207000000 PM
CRCKSCRN,"Dropped it on the ground and it cracked , and then from there a lot of things started going out my screen is blinking black and blue and the screen is jumping everywhere.",108000000000.0,Sprint,16-APR-17 03.15.24.997000000 PM
LOST,lost it,107000000000.0,Sprint,16-JUN-17 08.31.41.122000000 PM
CRCKSCRN,It was dropped onto a concrete floor while ecased in an Otter box phone case.,111010752.0,Sprint,12-JUN-17 09.01.59.151000000 PM
LQDDMG,cracked screen and dropped in the toilet,108000000000.0,Sprint,23-MAY-17 11.12.05.294000000 PM
MLFUNC,My phone has been experiencing some mechanical issues. It wont charge sometimes and when it does it automatically shuts down for 30 minutes or so then comes back on. Touch sensitivity is very off and sometimes when I tap it multiple times my screen won't respond. When I plug in headphones I cant hear anything and as soon as I unplug them I can hear.,101000000000.0,Sprint,15-APR-17 12.03.53.689000000 AM
OTHER,dropped/ hit on hard surface - phone broken into multiple pieces,112830599.0,Sprint,06-MAR-17 12.51.53.000000000 PM
UNRECOV,Lost phone. Tried locate iPhone and it cannot be located.,100000000000.0,Sprint,27-JUN-18 01.02.03.496000000 PM
LOST,I lost my phone on the station id the bus.,105000000000.0,Sprint,06-JUN-17 06.21.35.187000000 AM
LQDDMG,3 yr old put drink in gym bag without my knowledge. grabbed my bag not knowing it was a drink (cup that requires a straw) in my bag and drink wasted all in my bag where my tablet was located.,110000000000.0,Sprint,03-MAY-17 10.57.43.089000000 PM
MLFUNC,"At times I'll have a web page open and scroll through and then rest my finger on the screen and the phone begins to act glitchy, pulling up the keyboard, typing out random letters and sometimes even closing the apps.",101000000000.0,Sprint,24-JUN-17 02.59.33.512000000 AM
LQDDMG,liquid damage,109000000000.0,Sprint,06-MAY-17 10.03.58.656000000 PM
LOST,I lost my device.,108000000000.0,Sprint,12-JUN-17 06.40.52.734000000 PM
CRCKSCRN,phone fell off roof of car and then was ran over. the front screen is damaged and cracked/shattered and the phone does not turn on.,101000000000.0,Sprint,12-JUN-17 08.44.13.644000000 PM
UNRECOV,it fell in a pond couldnt retrive after that in woods,112366055.0,Sprint,28-MAY-18 04.28.55.174000000 PM
LQDDMG,My phone dropped me in the bathroom and it got wet the screen broke too and I can not use it,104000000000.0,Sprint,08-JUN-17 01.50.56.935000000 AM
LQDDMG,my phone was loading the bath and is me con in the toilet,108000000000.0,Sprint,17-JUN-17 05.26.43.044000000 AM
MLFUNC,The phone dropped out of a truck,101000000000.0,Sprint,18-APR-17 07.57.00.082000000 PM
OTHER,Physical Damaged,111786044.0,Sprint,23-JUN-17 11.28.34.378000000 PM
MLFUNC,No Service,109000000000.0,Sprint,06-JUN-17 05.04.35.161000000 AM
LQDDMG,liquid damage,100000000000.0,Sprint,22-APR-17 11.49.43.009000000 PM
UNRECOV,Phone dropped in lake.,104000000000.0,Sprint,28-MAY-18 10.12.28.227000000 PM
OTHER,I drop my phone and crack the screen,102000000000.0,Sprint,19-APR-17 06.39.14.872000000 PM
CRCKSCRN,Phone was dropped and cracked,108000000000.0,Sprint,07-JUN-17 05.40.53.396000000 PM
LOST,I lost track on the train,107000000000.0,Sprint,16-MAY-17 03.13.51.934000000 PM
UNRECOV,lost phone,104000000000.0,Sprint,30-JUN-17 07.53.32.494000000 PM
LOST,i lost my mobile leavening of the bus,103000000000.0,Sprint,12-JUN-17 09.08.38.499000000 PM
LQDDMG,fell in lake,103000000000.0,Sprint,23-APR-17 07.27.42.203000000 PM
LQDDMG,I was accidentally pushed and my phone fell out of my coat pocket and into a puddle of water.,106000000000.0,Sprint,05-MAY-17 12.55.02.693000000 AM
CRCKSCRN,text messages show up late on other cell phones. other user can not hear my conversation.,106000000000.0,Sprint,06-JUN-17 06.54.03.320000000 PM
MLFUNC,won't charge won't ring,113323172.0,Sprint,21-MAY-17 09.01.47.000000000 PM
STOLEN,Stolen my phone,103000000000.0,Sprint,09-JUN-17 01.44.57.745000000 PM
UNRECOV,it was lost in a lake somewhere,105000000000.0,Sprint,26-JUN-18 02.26.07.817000000 AM
STOLEN,My phone was stolen off my table at my job,113256262.0,Sprint,06-JUN-17 06.25.03.080000000 PM
MLFUNC,"Got it fixed a few weeks ago, but the battery doesn't work anymore. It shuts off and glitches even on a full charge.",104000000000.0,Sprint,23-JUN-17 10.03.09.132000000 PM
LOST,lost it in the beach,106000000000.0,Sprint,08-JUN-17 11.24.41.443000000 PM
CRCKSCRN,dropped phone getting out of car and screen cracked,101000000000.0,Sprint,06-JUN-17 08.21.37.123000000 PM
CRCKSCRN,Came out of pocket,100000000000.0,Sprint,09-JUN-17 07.58.37.957000000 PM
UNRECOV,It fell in sewer,102000000000.0,Sprint,04-JUN-18 04.09.19.853000000 AM
MLFUNC,will not charge anymore,113298818.0,Sprint,16-MAY-17 11.33.46.000000000 PM
